taxonKey	year_2022_em_status_occs_Belgium	year_2022_em_status_occupancy_Belgium	year_2022_em_status_occs_natura2000	year_2022_em_status_occupancy_natura2000	year_2023_em_status_occs_Belgium	year_2023_em_status_occupancy_Belgium	year_2023_em_status_occs_natura2000	year_2023_em_status_occupancy_natura2000	year_2024_em_status_occs_Belgium	year_2024_em_status_occupancy_Belgium	year_2024_em_status_occs_natura2000	year_2024_em_status_occupancy_natura2000	mean_growth	taxonName	class	clasKey	kingdom
4125308	1	3	1	1	1	3	1	1	1	3	1	1	0.9135372379044854	Panicum schinzii Hack.	Liliopsida	196	Plantae
4127352	1	1	3	1	1	1	3	2	1	1	3	2	0.9385998437148788	Sasaella ramosa (Makino) Makino	Liliopsida	196	Plantae
4129181	1	3	2	1	1	3	2	1	1	3	2	1	0.9585308130886122	Festuca ambigua Le Gall	Liliopsida	196	Plantae
4129708	3	3	1	3	3	3	1	3	3	3	1	3	1.0394089820970334	Lolium multiflorum Lam.	Liliopsida	196	Plantae
4131042	2	2			1	1			2	2				Bromus hordeaceus subsp. longipedicellatus Spalton	Liliopsida	196	Plantae
4133390	1	0	1	1	1	0	1	1	1	0	2	2	0.6545336943557557	Lolium ×boucheanum Kunth	Liliopsida	196	Plantae
4142326	1	1			1	1			2	3				Achnatherum calamagrostis (L.) P.Beauv.	Liliopsida	196	Plantae
4201607	3	3	3	3	3	3	3	3	3	3	3	3	1.2112167492352433	Phedimus spurius (M.Bieb.) 't Hart	Magnoliopsida	220	Plantae
4201695	2	2	1	2	2	2	1	2	2	2	1	2		Phedimus hybridus (L.) 't Hart	Magnoliopsida	220	Plantae
4201709	3	3	3	3	1	1	1	1	1	1	1	1		Sempervivum arachnoideum L.	Magnoliopsida	220	Plantae
4205640	1	1	1	1	1	1	1	1	2	2	2	2		Juglans mandshurica Maxim.	Magnoliopsida	220	Plantae
4206362	0	0			0	0			0	0			0.2710333029132715	Onopordum beckianum A.John	Magnoliopsida	220	Plantae
4245384	1	1			1	1			1	1			0.9386120214060785	Crepis setosa Haller fil.	Magnoliopsida	220	Plantae
4259350	2	0			2	0			2	0				Tilia tomentosa Moench	Magnoliopsida	220	Plantae
4264680	3	3	3	3	3	3	3	3	3	3	3	3	1.1712449214199079	Myocastor coypus (Molina, 1782)	Mammalia	359	Animalia
4270548	1	1	3	1	1	1	2	3	1	1	3	3	0.5565593371551913	Hordeum murinum subsp. leporinum (Link) Arcang.	Liliopsida	196	Plantae
4285968	1	0	1	1	1	0	1	2	1	0	1	1	0.6895278150535215	Ponticola kessleri (Günther, 1861)			Animalia
4286942	3	3	3	1	3	1	3	1	3	1	3	1	1.047191724056661	Carassius auratus (Linnaeus, 1758)			Animalia
4286975	1	3	0	3	1	3	0	1	1	3	0	1	0.9259956691938885	Cyprinus carpio Linnaeus, 1758			Animalia
4315705	0	0			0	0			0	0			0.7938644443557075	Dikerogammarus villosus (Sowinsky, 1894)	Malacostraca	229	Animalia
4362965	2	3			1	1			1	1				Melanoides tuberculata (O.F.Müller, 1774)	Gastropoda	225	Animalia
4372686	2	0	2	3	0	0	0	3	0	0	0	3	0.8942276138184204	Ruditapes philippinarum (A.Adams & Reeve, 1850)	Bivalvia	137	Animalia
4382841	3	3	3	3	3	3	3	3	3	3	3	3	1.2363452799184849	Hemigrapsus takanoi Asakura & Watanabe, 2005	Malacostraca	229	Animalia
4400961	1	1			1	1			1	1				Badonnelia titei Pearman, 1953	Insecta	216	Animalia
4408455	0	0	0	0	0	0	0	0	0	0	0	0	0.7408823580574019	Hydrobates pelagicus (Linnaeus, 1758)	Aves	212	Animalia
4409643	0	0	0	0	0	0	0	0	0	0	1	0	0.7294402931134821	Leuciscus idus (Linnaeus, 1758)			Animalia
4427319	3	3	3	3	3	3	3	3	3	3	3	3	1.3241684728499397	Anthrenus angustefasciatus Ganglbauer, 1904	Insecta	216	Animalia
4460066	3	2	3	3	1	2	1	3	1	0	1	3	0.984512550198487	Chrysolina americana (Linnaeus, 1758)	Insecta	216	Animalia
4483961	3	3	1	0	3	3	1	1	1	3	1	1	1.0332427634828036	Viridicerus ustulatus (Mulsant & Rey, 1855)	Insecta	216	Animalia
4483971	1	2	3	3	1	2	2	2	1	3	1	1	0.8437412886993801	Populicerus albicans (Kirschbaum, 1868)	Insecta	216	Animalia
4484009	3	3	3	3	2	2	1	1	1	1	1	1		Tremulicerus distinguendus (Kirschbaum, 1868)	Insecta	216	Animalia
4484176	1	1	3	1	1	1	1	1	1	1	3	1	0.880576664744702	Cacopsylla fulguralis (Kuwayama, 1908)	Insecta	216	Animalia
4485843	3	3	3	3	3	3	3	3	3	3	3	3		Halyomorpha halys (Stål, 1855)	Insecta	216	Animalia
4486243	2	3	3	3	3	3	1	2	3	3	3	3	1.229392409636816	Oxycarenus lavaterae (Fabricius, 1787)	Insecta	216	Animalia
4486297	0	0	1	0	0	0	1	0	0	0	1	0	0.49205216812724606	Arocatus longiceps Stal, 1872	Insecta	216	Animalia
4486365	0	1	0	0	0	1	0	0	0	1	0	0	0.5425382138982737	Nysius huttoni White, 1878	Insecta	216	Animalia
4486382	1	1			1	0			1	0			0.7267077315620125	Orsillus depressus Dallas, 1852	Insecta	216	Animalia
4487370	3	3	3	3	3	3	3	3	3	3	3	3		Tropidosteptes pacificus (Van Duzee, 1921)	Insecta	216	Animalia
4487598	3	3	3	3	2	3	1	1	3	3	2	2		Closterotomus trivialis (A.Costa, 1853)	Insecta	216	Animalia
4487799	3	3			3	3			2	2				Tupiocoris rhododendri (Dolling, 1972)	Insecta	216	Animalia
4488821	1	0	0	0	1	1	0	0	1	1	0	0	0.9210452127072994	Deraeocoris flavilinea (A.Costa, 1862)	Insecta	216	Animalia
4497124	0	0			0	0			0	0			0.5008292738550661	Andricus quercuscalicis (Burgsdorff, 1783)	Insecta	216	Animalia
4497180	1	1	2	2	1	2	2	2	1	1	1	1	0.8174968546347776	Andricus aries (Giraud, 1859)	Insecta	216	Animalia
4528100	3	1	1	2	3	1	1	2	3	1	1	3	1.065293946172615	Phthorimaea absoluta Meyrick, 1917	Insecta	216	Animalia
4532122	3	2	2	2	1	0	0	0	1	0	0	0	0.9531655175982271	Cydalima perspectalis (Walker, 1859)	Insecta	216	Animalia
4544661	3	1	3	1	1	1	1	1	3	3	1	1		Aceria ilicis (Canestrini, 1890)	Arachnida	367	Animalia
4553469	1	1	0	1	1	1	0	1	1	1	0	1	0.8227353126464825	Leiobunum Koch, 1839	Arachnida	367	Animalia
4559541	3	3	3	3	3	3	3	1	3	3	3	3	1.072764553177198	Sinanodonta woodiana (I.Lea, 1834)	Bivalvia	137	Animalia
4562529	3	3	3	3	3	3	2	3	3	3	3	3		Morlina glabra (Rossmässler, 1835)	Gastropoda	225	Animalia
4562917	1	1	1	1	1	1	1	1	1	1	1	1	0.6842042051494777	Cochlicella acuta (O.F.Müller, 1774)	Gastropoda	225	Animalia
4564216	1	1			3	3			1	1				Otala punctata (O.F.Müller, 1774)	Gastropoda	225	Animalia
4565039	0	3	3	3	0	3	3	3	0	3	3	3	0.865768477505112	Hygromia cinctella (Draparnaud, 1801)	Gastropoda	225	Animalia
4565061	3	1	1	1	3	1	1	1	1	1	1	1	1.0270412533085518	Cernuella neglecta (Draparnaud, 1805)	Gastropoda	225	Animalia
4565134	1	1	1	0	1	1	2	0	1	1	2	0	0.293473758442305	Cernuella aginnica (Locard, 1882)	Gastropoda	225	Animalia
4565140	1	1			3	3			2	2				Cernuella cisalpina (Rossmässler, 1837)	Gastropoda	225	Animalia
4567717	1	1	1	1	1	1	1	1	1	1	1	1	0.5827138380041722	Boettgerilla pallens Simroth, 1912	Gastropoda	225	Animalia
4568269	0	0	0	0	0	0	0	0	0	0	0	0	0.6302667483722426	Paralaoma servilis (Shuttleworth, 1852)	Gastropoda	225	Animalia
4598225	1	1	1	1	1	1	1	1	1	1	1	1	0.6673943294427533	Tandonia budapestensis (Hazay, 1880)	Gastropoda	225	Animalia
4845776	1	1			1	1			1	3			0.7557088376210779	Lonchura oryzivora (Linnaeus, 1758)	Aves	212	Animalia
4926336	1	1	2	2	1	1	2	3	1	1	2	2	0.9772151236699195	Anaphalis margaritacea (L.) Benth.	Magnoliopsida	220	Plantae
4932232	3	3			3	3			3	3			1.1105433871748245	Dactylis glomerata subsp. lobata (Drejer) H.Lindb.	Liliopsida	196	Plantae
4933624	3	3	3	3	3	3	3	3	3	3	3	3	1.2370372050413554	Inula racemosa Hook.fil.	Magnoliopsida	220	Plantae
4939668	1	1	1	1	1	1	1	1	1	1	3	3	0.8681803862198878	Kitaibela vitifolia Willd.	Magnoliopsida	220	Plantae
4984851	1	1			3	1			1	1				Bugula neritina (Linnaeus, 1758)	Gymnolaemata	252	Animalia
4985072	1	1			1	1			1	1				Tricellaria inopinata d'Hondt & Occhipinti Ambrogi, 1985	Gymnolaemata	252	Animalia
4989904	0	3	0	3	0	1	0	1	0	1	0	1	0.7766889895813311	Harmonia axyridis (Pallas, 1773)	Insecta	216	Animalia
4990176	1	1			1	1			1	1			0.7016758058110918	Rhyzobius forestieri (Mulsant, 1853)	Insecta	216	Animalia
5041422	3	3			3	3			1	1				Sceliphron curvatum (F.Smith, 1870)	Insecta	216	Animalia
5041466	3	3	3	3	3	3	3	3	1	1	2	2		Sceliphron caementarium (Drury, 1773)	Insecta	216	Animalia
5073820	1	1			2	2			2	2				Drosophila suzukii (Matsumura, 1931)	Insecta	216	Animalia
5123474	0	0	1	1	0	0	1	1	0	0	1	1	0.6767148169785515	Anthophila nemorana (Hübner, 1799)	Insecta	216	Animalia
5151589	3	3			1	1			3	3				Blatta orientalis Linnaeus, 1758	Insecta	216	Animalia
5152536	1	1			1	1			1	1				Gastrodes abietum Bergroth, 1914	Insecta	216	Animalia
5152543	2	2	2	3	3	3	3	3	2	2	2	2		Raglius alboacuminatus (Goeze, 1778)	Insecta	216	Animalia
5153082	1	1			3	3			1	1				Homotoma ficus (Linnaeus, 1758)	Insecta	216	Animalia
5154481	3	3	3	3	3	3	3	3	3	3	3	3	1.4883031391382908	Stictocephala bisonia Kopp & Yonke, 1977	Insecta	216	Animalia
5156102	3	3	3	3	3	3	3	3	3	3	3	3	1.0907067515412694	Leptoglossus occidentalis Heidemann, 1910	Insecta	216	Animalia
5179027	3	3	3	3	3	3	3	3	3	3	3	3	1.5368513754358313	Scutigera coleoptrata Linnaeus, 1758	Chilopoda	360	Animalia
5185431	3	3	3	3	3	3	3	1	3	3	3	3		Aurelia coerulea von Lendenfeld, 1884	Scyphozoa	352	Animalia
5188971	3	3	1	3	3	3	1	3	3	3	1	3	1.1252431350069727	Rangia cuneata (G.B.Sowerby I, 1832)	Bivalvia	137	Animalia
5189032	2	3			2	3			2	3				Corbicula fluminalis (O.F.Müller, 1774)	Bivalvia	137	Animalia
5189713	1	1	1	1	1	1	1	1	1	1	1	1	0.7370363588068903	Menetus dilatatus (A.Gould, 1841)	Gastropoda	225	Animalia
5189806	0	0	1	1	0	0	1	1	0	0	1	1	0.8181414797138834	Physella acuta (Draparnaud, 1805)	Gastropoda	225	Animalia
5191102	0	0	2	2	0	0	2	2	0	0	2	2	0.21118256686803064	Monacha cantiana (Montagu, 1803)	Gastropoda	225	Animalia
5192470	0	0	0	0	0	0	0	0	0	0	0	0	0.7309386888951874	Potamopyrgus antipodarum (J.E.Gray, 1843)	Gastropoda	225	Animalia
5204019	2	3	2	3	1	3	2	3	2	3	2	3		Oncorhynchus mykiss (Walbaum, 1792)			Animalia
5218786	3	3	3	3	3	3	3	3	1	3	3	3	1.040753778930809	Procyon lotor (Linnaeus, 1758)	Mammalia	359	Animalia
5219681	3	3			1	1			2	2				Sciurus carolinensis Gmelin, 1788	Mammalia	359	Animalia
5219858	3	1	2	1	3	1	2	1	3	1	2	1	1.0346160026789435	Ondatra zibethicus (Linnaeus, 1766)	Mammalia	359	Animalia
5220136	1	3	3	3	1	1	3	3	1	1	1	1	0.8790571050310445	Dama dama (Linnaeus, 1758)	Mammalia	359	Animalia
5220170	2	2	2	2	3	3	3	3	3	3	3	3		Rupicapra rupicapra (Linnaeus, 1758)	Mammalia	359	Animalia
5227775	1	1	1	1	2	3	3	3	1	1	1	1		Phasianus versicolor Vieillot, 1825	Aves	212	Animalia
5227966	3	1			3	1			3	3			1.1680875201375804	Lophura nycthemera (Linnaeus, 1758)	Aves	212	Animalia
5228033	1	1			2	1			2	1				Chrysolophus amherstiae (Leadbeater, 1829)	Aves	212	Animalia
5228034	3	3	1	1	3	3	1	1	3	3	1	1	1.0503431452974519	Chrysolophus pictus (Linnaeus, 1758)	Aves	212	Animalia
5228080	2	3	1	1	2	2	1	1	1	1	2	2		Callipepla californica (Shaw, 1798)	Aves	212	Animalia
5228229	0	3			0	2			0	2			0.12980940544137012	Balearica regulorum (E.T.Bennett, 1834)	Aves	212	Animalia
5229055	3	3	1	0	3	3	1	0	3	3	1	0	1.1444958167997084	Psittacula eupatria (Linnaeus, 1766)	Aves	212	Animalia
5229204	2	2	3	1	1	1	1	1	2	2	1	1		Eudocimus ruber (Linnaeus, 1758)	Aves	212	Animalia
5229205	3	3	3	3	3	3	3	3	3	3	3	3	1.3685846091868819	Eudocimus albus (Linnaeus, 1758)	Aves	212	Animalia
5229249	1	1	3	1	1	1	3	1	1	1	3	1	0.8667992977953682	Sterna dougallii Montagu, 1813	Aves	212	Animalia
5231398	1	2	1	1	1	1	1	1	1	2	2	2	0.943889538978326	Leiothrix lutea (Scopoli, 1786)	Aves	212	Animalia
5232432	1	2			1	2			1	2			0.4117004789988803	Cereopsis novaehollandiae Latham, 1801	Aves	212	Animalia
5232437	3	3	1	3	3	3	1	3	3	3	1	1	1.115102970237961	Branta canadensis (Linnaeus, 1758)	Aves	212	Animalia
5232445	1	1			1	1			1	1			0.5091770912637016	Branta sandvicensis (Vigors, 1834)	Aves	212	Animalia
5232451	0	0	0	0	0	0	0	0	0	0	0	0	0.6613073854527748	Branta ruficollis (Pallas, 1769)	Aves	212	Animalia
5232452	1	1	1	1	1	1	1	1	1	1	1	1	0.9937652559302013	Branta hutchinsii (Richardson, 1832)	Aves	212	Animalia
5275404	1	1			1	1			1	1			0.46536530833280265	Pteris cretica L.	Polypodiopsida	7228684	Plantae
5275415	2	2			2	3			2	3			0.9403915081225432	Pteris multifida Poir.	Polypodiopsida	7228684	Plantae
5281901	3	3	3	3	3	3	3	3	3	3	3	3	1.2212709262597259	Campylopus introflexus (Hedw.) Brid.	Bryopsida	327	Plantae
5284237	3	3	3	3	3	3	3	3	3	3	3	3	1.0962583670577373	Cryptomeria japonica (Thunb. ex L.f.) D.Don	Pinopsida	194	Plantae
5284809	1	1	1	1	1	1	1	1	1	1	1	1	1.0063334217697528	Pinus nigra J.F.Arnold	Pinopsida	194	Plantae
5284827	0	1	1	1	0	1	1	1	0	1	1	1	0.7459261684312374	Picea sitchensis (Bong.) Carrière	Pinopsida	194	Plantae
5284884	1	0	1	0	1	0	1	0	1	0	1	0	0.7659431894812334	Picea abies (L.) H.Karst.	Pinopsida	194	Plantae
5284950	3	3	3	2	3	3	1	1	1	3	2	2	1.0108443321266138	Picea omorika (Pancic) Purk.	Pinopsida	194	Plantae
5284982	1	0	1	1	1	0	1	1	1	0	1	1	0.913778187991878	Pinus strobus L.	Pinopsida	194	Plantae
5285074	1	1			1	1			1	1				Pinus wallichiana A.B.Jacks.	Pinopsida	194	Plantae
5285565	3	0	3	3	3	0	1	3	3	0	1	3	1.143418729173294	Pinus pinaster Aiton	Pinopsida	194	Plantae
5285637	3	1	3	1	3	1	3	1	3	1	3	1	1.0555631470918179	Pinus sylvestris L.	Pinopsida	194	Plantae
5289503	0	1	1	3	0	1	1	3	0	1	1	3	0.4768867798502939	Typha laxmannii Lepech.	Liliopsida	196	Plantae
5289643	1	1	1	1	1	1	2	1	1	1	1	1	0.97800005707728	Apera interrupta (L.) P.Beauv.	Liliopsida	196	Plantae
5289666	1	3	1	1	1	3	1	1	1	3	1	1	0.9127333023050852	Setaria faberi R.A.W.Herrm.	Liliopsida	196	Plantae
5289679	1	1			1	1			1	1			0.8637052067032548	Setaria parviflora (Poir.) Kerguélen	Liliopsida	196	Plantae
5289684	3	3	3	3	3	3	3	3	3	3	3	3	1.0728250896447664	Setaria viridis (L.) P.Beauv.	Liliopsida	196	Plantae
5289686	3	1	1	3	3	1	1	3	3	1	1	3	1.1403434685416034	Setaria verticillata (L.) P.Beauv.	Liliopsida	196	Plantae
5289693	3	3	3	3	3	3	3	3	3	3	3	3	1.2170448527574937	Setaria pumila (Poir.) Roem. & Schult.	Liliopsida	196	Plantae
5289698	1	1	1	1	1	1	1	1	1	1	1	1	0.9349055850925339	Setaria italica (L.) P.Beauv.	Liliopsida	196	Plantae
5289744	3	2	2	1	3	2	2	1	3	2	2	1	1.0374787913031922	Phalaris canariensis L.	Liliopsida	196	Plantae
5289756	0	0	0	0	0	0	0	0	0	0	0	0	0.7942238379890845	Phalaris arundinacea L.	Liliopsida	196	Plantae
5289833	0	0	0	0	0	0	0	0	0	0	0	0	0.7977860257109777	Nassella tenuissima (Trin.) Barkworth	Liliopsida	196	Plantae
5289906	3	1	1	2	3	1	1	1	3	1	1	1	1.0375387703127064	Rostraria cristata (L.) Tzvelev	Liliopsida	196	Plantae
5289913	3	3	3	3	3	3	3	3	3	3	3	3	1.215376891731209	Polypogon maritimus Willd.	Liliopsida	196	Plantae
5289917	3	3	3	3	3	3	3	3	3	3	3	3	1.107668647983172	Polypogon monspeliensis (L.) Desf.	Liliopsida	196	Plantae
5289919	3	3	3	3	3	3	3	3	3	3	3	3	1.1102059478420712	Polypogon viridis (Gouan) Breistr.	Liliopsida	196	Plantae
5289972	3	3	3	3	3	3	3	3	3	3	3	3	1.182261733431343	Digitaria sanguinalis (L.) Scop.	Liliopsida	196	Plantae
5289998	1	1			1	1			1	1			0.9445245130727551	Digitaria ciliaris (Retz.) Koeler	Liliopsida	196	Plantae
5290052	3	3	1	3	3	3	1	3	3	3	1	3	1.0161489655381313	Zea mays L.	Liliopsida	196	Plantae
5290177	3	3	3	3	3	3	3	3	3	3	3	3	1.3252176336535173	Lagurus ovatus L.	Liliopsida	196	Plantae
5290192	1	1			1	1			1	1				Cenchrus longisetus M.C.Johnst.	Liliopsida	196	Plantae
5290242	1	1	1	1	1	1	1	1	1	1	1	1	0.8711919687776618	Gaudinia fragilis (L.) P.Beauv.	Liliopsida	196	Plantae
5296178	3	3	3	1	3	3	3	1	3	1	3	1	1.1131891672839456	Sisyrinchium montanum Greene	Liliopsida	196	Plantae
5296218	2	2			1	1			2	2				Sisyrinchium californicum (Ker Gawl.) Dryand.	Liliopsida	196	Plantae
5296432	1	1			1	1			3	3				Sisyrinchium striatum Sm.	Liliopsida	196	Plantae
5297966	3	3			1	1			1	1				Iris xiphium L.	Liliopsida	196	Plantae
5298069	3	3	3	3	3	3	3	3	3	3	3	3	1.1223518558269245	Iris ×germanica L.	Liliopsida	196	Plantae
5298126	3	3	3	3	1	1	3	3	1	1	3	3	1.0008439496911874	Iris sibirica L.	Liliopsida	196	Plantae
5298675	3	3	3	3	1	1	1	1	2	2	2	2		Iris pumila L.	Liliopsida	196	Plantae
5298765	3	3	1	3	3	1	1	3	3	1	1	3	1.102295753681254	Iris foetidissima L.	Liliopsida	196	Plantae
5299536	3	3	3	3	3	3	3	3	3	3	3	1	1.1142193096118387	Tulipa sylvestris L.	Liliopsida	196	Plantae
5300716	2	2	2	2	2	2	1	1	2	2	2	2		Fritillaria imperialis L.	Liliopsida	196	Plantae
5303040	2	2			1	1			2	2				Thalia dealbata Fraser	Liliopsida	196	Plantae
5304187	2	2	2	2	2	2	2	2	2	2	2	2		Triteleia laxa Benth.	Liliopsida	196	Plantae
5304257	1	3	1	1	1	3	1	1	1	1	1	1	0.9264277120416289	Hyacinthoides hispanica (Mill.) Rothm.	Liliopsida	196	Plantae
5304294	3	3	3	3	3	3	3	3	3	3	3	3	1.3920455771568896	Hyacinthoides ×massartiana Geerinck	Liliopsida	196	Plantae
5324959	3	3	3	3	2	3	2	3	2	3	1	3		Himantoglossum robertianum (Loisel.) P.Delforge	Liliopsida	196	Plantae
5328593	3	3	3	3	3	3	3	3	3	1	3	3	1.3108273491421463	Aponogeton distachyos L.f.	Liliopsida	196	Plantae
5328909	3	3	3	3	3	3	3	3	3	3	3	3	1.2782014491335638	Sagittaria latifolia Willd.	Liliopsida	196	Plantae
5329212	3	3	3	2	3	3	3	3	3	3	3	2	1.0786721037812486	Elodea nuttallii (Planch.) H.St.John	Liliopsida	196	Plantae
5329263	1	3	1	1	1	1	1	1	1	1	1	1	0.8204531193035998	Elodea densa (Planch.) Casp.	Liliopsida	196	Plantae
5330001	3	3			2	2			2	1				Dracunculus vulgaris Schott	Liliopsida	196	Plantae
5330085	3	3	2	2	3	1	1	1	3	1	2	2	1.4300919674581871	Wolffia columbiana H.Karst.	Liliopsida	196	Plantae
5330661	3	3	3	3	3	3	3	3	3	3	3	3	1.2108684861409746	Arum italicum Mill.	Liliopsida	196	Plantae
5331238	1	1	1	1	1	1	1	1	1	1	2	2		Viola sororia Willd.	Magnoliopsida	220	Plantae
5332305	1	1			2	3			2	2				Ostrya carpinifolia Scop.	Magnoliopsida	220	Plantae
5333294	3	3	3	3	3	3	3	3	3	3	3	3	1.142859848564954	Castanea sativa Mill.	Magnoliopsida	220	Plantae
5334194	1	1			1	2			1	1			0.8344990573594758	Macleaya cordata (Willd.) R.Br.	Magnoliopsida	220	Plantae
5334227	1	1	1	1	1	1	1	1	1	1	1	1	0.9795571126290306	Lonicera caprifolium L.	Magnoliopsida	220	Plantae
5334240	3	3	3	1	3	3	2	1	3	3	2	1	1.2111954298643275	Lonicera japonica Thunb.	Magnoliopsida	220	Plantae
5334242	3	3	3	1	3	3	3	1	3	3	3	1	1.1849488622432331	Lonicera tatarica L.	Magnoliopsida	220	Plantae
5334351	3	3	3	1	3	3	3	1	3	3	3	1	1.2077793394792105	Fallopia baldschuanica (Regel) Holub	Magnoliopsida	220	Plantae
5334527	2	2			3	3			2	2				Limnanthes douglasii R.Br.	Magnoliopsida	220	Plantae
5341112	3	1			2	1			1	1				Phyla nodiflora (L.) Greene	Magnoliopsida	220	Plantae
5341201	3	3	3	3	3	3	3	3	3	3	3	3	1.389033799498657	Anchusa officinalis L.	Magnoliopsida	220	Plantae
5341203	3	0	3	0	3	1	2	0	3	1	2	0	1.054451782297348	Pulmonaria saccharata Mill.	Magnoliopsida	220	Plantae
5341204	1	1	1	1	1	1	1	1	1	1	1	1	0.955990706375992	Pulmonaria officinalis L.	Magnoliopsida	220	Plantae
5341373	3	3	3	3	3	3	3	3	3	3	3	3	1.5096704728595338	Scutellaria altissima L.	Magnoliopsida	220	Plantae
5341387	1	1	1	0	1	1	1	0	1	1	1	0	0.7874108515780117	Hyssopus officinalis L.	Magnoliopsida	220	Plantae
5341442	3	0	3	0	3	0	3	0	3	0	3	0	1.0964515711178913	Thymus vulgaris L.	Magnoliopsida	220	Plantae
5341497	3	3	3	3	3	3	3	3	3	3	3	2	1.2226015755192907	Nepeta racemosa Lam.	Magnoliopsida	220	Plantae
5341501	3	3	3	1	3	3	3	1	3	3	3	1	1.2775183507174535	Melissa officinalis L.	Magnoliopsida	220	Plantae
5341540	1	1			1	1			2	1				Gilia achilleifolia Benth.	Magnoliopsida	220	Plantae
5341548	2	2			2	2			1	1				Gilia capitata Sims	Magnoliopsida	220	Plantae
5341558	0	2			0	2			0	2			0.34999605063510086	Gilia tricolor Benth.	Magnoliopsida	220	Plantae
5341754	3	3	3	3	3	3	3	3	3	3	3	3	1.2768537976081773	Nicandra physalodes (L.) Gaertn.	Magnoliopsida	220	Plantae
5341784	3	1	3	1	3	1	3	1	3	1	3	1	1.0470877680468977	Physalis peruviana L.	Magnoliopsida	220	Plantae
5347846	3	1	3	0	3	1	3	0	3	1	3	0	1.0686396614291018	Lathyrus oleraceus Lam.	Magnoliopsida	220	Plantae
5350005	3	3	3	3	3	3	3	3	3	3	3	3	1.2957392025800165	Coronilla varia L.	Magnoliopsida	220	Plantae
5350466	1	1			1	1			2	3				Phaseolus coccineus L.	Magnoliopsida	220	Plantae
5352251	3	3	3	3	3	3	3	3	3	3	3	3	1.2563702209470426	Robinia pseudoacacia L.	Magnoliopsida	220	Plantae
5353590	3	3			3	3			3	3			1.1983833978850054	Cercis siliquastrum L.	Magnoliopsida	220	Plantae
5354707	3	3	2	3	3	3	2	3	3	3	3	3	1.0315928300952062	Cytisus striatus (Hill) Rothm.	Magnoliopsida	220	Plantae
5355395	3	1	1	1	3	1	1	1	3	3	1	1	1.1266505568017335	Spartium junceum L.	Magnoliopsida	220	Plantae
5356345	3	1	3	1	3	1	3	1	3	1	3	1	1.0725380266659714	Laburnum anagyroides Medik.	Magnoliopsida	220	Plantae
5356488	1	1			1	1			3	3				Lathyrus sativus L.	Magnoliopsida	220	Plantae
5356514	1	1	1	0	1	1	1	0	1	1	1	0	0.8970315433334036	Lathyrus odoratus L.	Magnoliopsida	220	Plantae
5356517	3	3	3	3	3	3	3	3	3	3	3	3	1.273546102364353	Lathyrus latifolius L.	Magnoliopsida	220	Plantae
5356662	2	2	2	2	1	1	1	1	3	2	3	2		Lathyrus niger (L.) Bernh.	Magnoliopsida	220	Plantae
5356704	0	1			0	1			0	1			0.5945937081091373	Lathyrus vernus (L.) Bernh.	Magnoliopsida	220	Plantae
5357407	3	1	1	1	3	1	1	1	3	1	1	1	1.0913665324577129	Amorpha fruticosa L.	Magnoliopsida	220	Plantae
5358265	1	1	1	1	2	2	1	1	2	3	2	3		Ornithopus compressus L.	Magnoliopsida	220	Plantae
5358266	3	1	1	0	3	1	1	0	3	1	1	0	1.25870230010179	Ornithopus sativus Brot.	Magnoliopsida	220	Plantae
5358694	3	3	1	2	3	3	3	2	3	3	3	2	1.1686924210807994	Trifolium glomeratum L.	Magnoliopsida	220	Plantae
5358907	3	1	1	1	3	1	1	1	3	1	1	1	1.0155299867715772	Trifolium alexandrinum L.	Magnoliopsida	220	Plantae
5359175	3	3	1	1	3	3	1	1	3	3	1	1	1.12201954298702	Trifolium resupinatum L.	Magnoliopsida	220	Plantae
5359249	2	2	1	1	2	2	3	3	2	2	2	3		Trifolium rubens L.	Magnoliopsida	220	Plantae
5359378	3	3	3	1	3	3	3	1	3	3	3	1	1.3103916261631938	Trifolium incarnatum L.	Magnoliopsida	220	Plantae
5359395	3	3			3	3			1	1				Trifolium angustifolium L.	Magnoliopsida	220	Plantae
5359660	1	1			1	1			1	1			0.8830261924805838	Glycine max (L.) Merr.	Magnoliopsida	220	Plantae
5360475	2	2	1	1	2	2	1	1	2	2	2	2		Trigonella foenum-graecum L.	Magnoliopsida	220	Plantae
5361762	1	0	1	0	1	0	1	0	1	0	1	0	0.5913696880678713	Myriophyllum heterophyllum Michx.	Magnoliopsida	220	Plantae
5361785	1	1	1	1	1	1	1	1	1	1	1	1	0.9300374150258197	Myriophyllum aquaticum (Vell.) Verdc.	Magnoliopsida	220	Plantae
5361880	3	3	3	1	3	3	3	1	3	3	3	1	1.2293338992608092	Cannabis sativa L.	Magnoliopsida	220	Plantae
5361888	1	1	3	3	1	1	1	1	1	1	2	2	0.8910664609529272	Morus nigra L.	Magnoliopsida	220	Plantae
5361889	1	1			1	1			2	1				Morus alba L.	Magnoliopsida	220	Plantae
5361909	3	1	3	1	3	1	3	1	3	1	3	1	1.1256582559784574	Ficus carica L.	Magnoliopsida	220	Plantae
5361944	1	1			1	1			1	1			0.8042284604301256	Broussonetia papyrifera (L.) L'Hér. ex Vent.	Magnoliopsida	220	Plantae
5361982	1	1			1	1			1	1			0.9109248950245886	Sedum hispanicum L.	Magnoliopsida	220	Plantae
