taxonKey	taxonName	kingdom	class	year_2024_em_status_occupancy_natura2000	year_2024_em_status_occs_natura2000	year_2024_em_status_occupancy_Belgium	year_2024_em_status_occs_Belgium	year_2023_em_status_occupancy_natura2000	year_2023_em_status_occs_natura2000	year_2023_em_status_occupancy_Belgium	year_2023_em_status_occs_Belgium	year_2022_em_status_occupancy_natura2000	year_2022_em_status_occs_natura2000	year_2022_em_status_occupancy_Belgium	year_2022_em_status_occs_Belgium	mean_growth	clasKey
5232452	Branta hutchinsii (Richardson, 1832)	Animalia	Aves	1	1	1	1	1	1	1	1	1	1	1	1	0.9937652559302013	212
8332019	Hordeum distichon L.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9861387313850707	196
3001244	Malus domestica (Suckow) Borkh.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.985585691351728	220
5334227	Lonicera caprifolium L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9795571126290306	220
2479977	Nymphicus hollandicus (Kerr, 1792)	Animalia	Aves	1	1	1	1	1	1	1	1	1	1	1	1	0.9792651514938435	212
2287072	Dreissena polymorpha (Pallas, 1771)	Animalia	Bivalvia	1	1	1	1	1	1	1	1	1	1	1	1	0.9738364220048717	137
3711564	Hypericum ×inodorum Mill.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9662923434566854	220
5341204	Pulmonaria officinalis L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.955990706375992	220
2932147	Solanum nitidibaccatum Bitter	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9540257050622778	220
3121226	Artemisia biennis Willd.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9538295098106352	220
2685796	Pseudotsuga menziesii (Mirb.) Franco	Plantae	Pinopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9475038948577792	194
5372647	Salix pentandra L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9450470031325376	220
2705972	Anthoxanthum aristatum Boiss.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9447184807912207	196
2986111	Ribes aureum Pursh	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.942256032815054	220
3026334	Cotoneaster divaricatus Rehder & E.H.Wilson	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9400355503550792	220
2685484	Abies alba Mill.	Plantae	Pinopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9386437182581086	194
5289698	Setaria italica (L.) P.Beauv.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9349055850925339	196
6063730	Senecio vernalis Waldst. & Kit.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9346780579107542	220
2498384	Callonetta leucophrys (Vieillot, 1816)	Animalia	Aves	1	1	1	1	1	1	1	1	1	1	1	1	0.9323802281210363	212
2927305	Lavandula angustifolia Mill.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9321007158122148	220
5361785	Myriophyllum aquaticum (Vell.) Verdc.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9300374150258197	220
7400250	Platanus ×hispanica Mill. ex Münchh.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9234837545078302	220
7111792	Lotus corniculatus subsp. corniculatus	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9184202049224887	220
2974921	Vicia villosa subsp. varia (Host) Corb.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9094689981308196	220
2702816	Echinochloa muricata (P.Beauv.) Fernald	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9080707923741763	196
3042751	Brassica juncea (L.) Czern.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9068364736374381	220
7818643	Prunus armeniaca L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9060389928409347	220
2686212	Larix decidua Mill.	Plantae	Pinopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.9037473945111142	194
5371889	Oenanthe pimpinelloides L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.900738323147289	220
3026454	Spiraea salicifolia L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8978784588792399	220
2704949	Festuca trachyphylla (Hack.) Hack.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8894220745663519	196
7747216	Aira caryophyllea L.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8890129157974217	196
2362868	Pseudorasbora parva (Temminck & Schlegel, 1846)	Animalia		1	1	1	1	1	1	1	1	1	1	1	1	0.888616232158549	
8183217	Salix gmelinii Pall.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8831845954882466	220
3040254	Reseda alba L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8807889555643604	220
2705401	Eragrostis multicaulis Steud.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8793868336833188	196
2687210	Tsuga heterophylla (Raf.) Sarg.	Plantae	Pinopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8764154938444987	194
3725062	Veronica teucrium L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8732383155403486	220
5290242	Gaudinia fragilis (L.) P.Beauv.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8711919687776618	196
6300805	Pilosella bauhini (Schult.) Arv.-Touv.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8710818754708519	220
2115769	Austrominius modestus (Darwin, 1854)	Animalia		1	1	1	1	1	1	1	1	1	1	1	1	0.8629959580037151	
2516075	Cumminsiella mirabilissima (Peck) Nannf.	Fungi	Pucciniomycetes	1	1	1	1	1	1	1	1	1	1	1	1	0.8574902025058826	270
5538946	Pimpinella peregrina L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8368133815292997	220
2366634	Carassius gibelio (Bloch, 1782)	Animalia		1	1	1	1	1	1	1	1	1	1	1	1	0.8236790194716631	
3113637	Cirsium rivulare (Jacq.) All.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.8002981778225345	220
2705378	Eragrostis curvula (Schrad.) Nees	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.7919232209406442	196
5362136	Aruncus dioicus (Walter) Fernald	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.7746725818446009	220
2701578	Juncus foliosus Desf.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.7731486379182698	196
3666422	Chamaenerion dodonaei (Vill.) Schur ex Fuss.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.7596657424091081	220
7230699	Pinus nigra subsp. nigra	Plantae	Pinopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.7550765165100864	194
5189713	Menetus dilatatus (A.Gould, 1841)	Animalia	Gastropoda	1	1	1	1	1	1	1	1	1	1	1	1	0.7370363588068903	225
2469188	Podarcis muralis (Laurenti, 1768)	Animalia	Squamata	1	1	1	1	1	1	1	1	1	1	1	1	0.7242146130145048	11592253
2702058	Juncus anthelatus (Wiegand) R.E.Brooks	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.7098226532832622	196
2929800	Solanum angustifolium Houst. ex Mill.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.7044575696586292	220
6369819	Sambucus canadensis L.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.6951390826023074	220
4562917	Cochlicella acuta (O.F.Müller, 1774)	Animalia	Gastropoda	1	1	1	1	1	1	1	1	1	1	1	1	0.6842042051494777	225
3140436	Lactuca macrophylla (Willd.) A.Gray	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1	0.6825310572956589	220
2294277	Theba pisana (O.F.Müller, 1774)	Animalia	Gastropoda	1	1	1	1	1	1	1	1	1	1	1	1	0.6795056366496176	225
4598225	Tandonia budapestensis (Hazay, 1880)	Animalia	Gastropoda	1	1	1	1	1	1	1	1	1	1	1	1	0.6673943294427533	225
4567717	Boettgerilla pallens Simroth, 1912	Animalia	Gastropoda	1	1	1	1	1	1	1	1	1	1	1	1	0.5827138380041722	225
2718377	Bolboschoenus planiculmis (F.Schmidt) T.V.Egorova	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1		196
2855705	Allium lusitanicum Lam.	Plantae	Liliopsida	1	1	1	1	1	1	1	1	1	1	1	1		196
3032442	Rhodotypos scandens (Thunb.) Makino	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1		220
9018536	Koenigia campanulata (Hook.fil.) T.M.Schust. & Reveal	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	1	1	1		220
2930222	Solanum americanum Mill.	Plantae	Magnoliopsida	1	1	1	1	1	1	1	1	1	0	1	1	0.8508054926497124	220
2498408	Lophodytes cucullatus (Linnaeus, 1758)	Animalia	Aves	1	1	1	1	1	0	1	1	1	0	1	1	0.9135740403718565	212
3152372	Malva pusilla Sm.	Plantae	Magnoliopsida	1	1	1	1	0	1	1	1	0	1	1	1	0.8333321643441186	220
5372614	Salix eriocephala Michx.	Plantae	Magnoliopsida	1	1	1	1	0	1	1	1	0	1	0	1	0.8285414813978516	220
7156971	Oxalis triangularis A.St.-Hil.	Plantae	Magnoliopsida	1	1	1	0	3	3	2	0	3	2	2	0	0.7405123319337067	220
2984532	Zelkova serrata (Thunb.) Makino	Plantae	Magnoliopsida	1	1	1	0	1	1	1	0	3	3	3	0	0.7497061304357154	220
1749449	Cameraria ohridella Deschka & Dimić, 1986	Animalia	Insecta	1	1	1	0	1	1	1	0	3	1	3	0	0.7133194107256325	216
5284827	Picea sitchensis (Bong.) Carrière	Plantae	Pinopsida	1	1	1	0	1	1	1	0	1	1	1	0	0.7459261684312374	194
2873877	Linum austriacum L.	Plantae	Magnoliopsida	1	1	1	0	1	1	1	0	1	1	1	0	0.6878390988790244	220
7889822	Spiraea ×billardii Hérincq	Plantae	Magnoliopsida	1	1	0	2	1	1	0	2	1	1	0	2		220
3152377	Malva verticillata L.	Plantae	Magnoliopsida	1	1	0	1	2	1	0	1	2	1	0	1	0.9396481775658944	220
4285968	Ponticola kessleri (Günther, 1861)	Animalia		1	1	0	1	2	1	0	1	1	1	0	1	0.6895278150535215	
3118254	Tanacetum balsamita L.	Plantae	Magnoliopsida	1	1	0	1	1	1	0	1	3	3	0	1	0.7975750955135322	220
2427091	Lithobates catesbeianus (Shaw, 1802)	Animalia	Amphibia	1	1	0	1	1	1	0	1	1	3	0	1	0.7681073123211738	131
3033077	Aucuba japonica Thunb.	Plantae	Magnoliopsida	1	1	0	1	1	1	0	1	1	1	0	1	0.9762811428909237	220
11162940	Phedimus spurius subsp. spurius	Plantae	Magnoliopsida	1	1	0	1	1	1	0	1	1	1	0	1	0.933427199254815	220
9508460	Mareca sibilatrix (Poeppig, 1829)	Animalia	Aves	1	1	0	1	1	1	0	1	1	1	0	1	0.9236982434649033	212
5284982	Pinus strobus L.	Plantae	Pinopsida	1	1	0	1	1	1	0	1	1	1	0	1	0.913778187991878	194
5415054	Forsythia ×intermedia Zabel	Plantae	Magnoliopsida	1	1	0	1	1	1	0	1	1	1	0	1	0.8853933734683479	220
7266343	Salix purpurea subsp. purpurea	Plantae	Magnoliopsida	1	1	0	1	1	1	0	1	1	1	0	1	0.876305304100285	220
2772094	Muscari botryoides (L.) Mill.	Plantae	Liliopsida	1	1	0	1	1	1	0	1	1	1	0	1	0.8664361941007612	196
2889019	Rumex patientia L.	Plantae	Magnoliopsida	1	1	0	1	1	1	0	1	1	1	0	1	0.8378981181869933	220
2493633	Taeniopygia guttata (Vieillot, 1817)	Animalia	Aves	1	1	0	1	1	1	0	1	1	1	0	1	0.8104518999625933	212
2379089	Neogobius melanostomus (Pallas, 1814)	Animalia		1	1	0	1	1	1	0	1	1	1	0	0	0.6725721173870425	
3138327	Carthamus tinctorius L.	Plantae	Magnoliopsida	1	1	0	1	1	1	0	1	0	1	0	1	0.9849656509359996	220
2480491	Circus macrourus (S.G.Gmelin, 1770)	Animalia	Aves	1	1	0	1	0	1	0	1	0	1	0	1	0.6857535865977924	212
1346919	Isodontia mexicana (de Saussure, 1867)	Animalia	Insecta	1	1	0	0	3	3	0	0	3	1	0	0	0.15894418054690848	216
2598552	Seifertia azaleae (Peck) Partr. & Morgan-Jones	Fungi	Dothideomycetes	1	1	0	0	2	2	0	0	1	1	0	0	0.7860583584142671	183
2767271	Scilla luciliae (Boiss.) Speta	Plantae	Liliopsida	1	1	0	0	2	1	0	0	3	1	0	0	0.3332243188275837	196
3098951	Cosmos sulphureus Cav.	Plantae	Magnoliopsida	1	1	0	0	1	2	0	0	3	3	0	0	0.4412620716267669	220
2149679	Holocnemus pluchei (Scopoli, 1763)	Animalia	Arachnida	1	1	0	0	1	2	0	0	2	3	0	0	0.5084910254228827	367
3169391	Lysimachia ciliata L.	Plantae	Magnoliopsida	1	1	0	0	1	1	0	0	3	3	0	0	0.2559239785628782	220
8080743	Scilla siberica Andrews	Plantae	Liliopsida	1	1	0	0	1	1	0	0	1	1	0	0	0.8772984615605922	196
5189806	Physella acuta (Draparnaud, 1805)	Animalia	Gastropoda	1	1	0	0	1	1	0	0	1	1	0	0	0.8181414797138834	225
9673106	Eriocapitella ×hybrida (L.H.Bailey) Christenh. & Byng	Plantae	Magnoliopsida	1	1	0	0	1	1	0	0	1	1	0	0	0.7116062520769724	220
5123474	Anthophila nemorana (Hübner, 1799)	Animalia	Insecta	1	1	0	0	1	1	0	0	1	1	0	0	0.6767148169785515	216
2142456	Uloborus plumipes Lucas, 1846	Animalia	Arachnida	1	1	0	0	1	1	0	0	1	1	0	0	0.6701001543519777	367
1031400	Ectopsocus briggsi McLachlan, 1899	Animalia	Insecta	1	1	0	0	1	1	0	0	1	1	0	0	0.5129519285231047	216
2704194	Poa infirma Kunth	Plantae	Liliopsida	1	1	0	0	1	1	0	0	1	1	0	0	0.38692953987642364	196
4067302	Symphytum grandiflorum DC.	Plantae	Magnoliopsida	1	0	3	3	1	0	3	3	1	0	3	3	1.1747570317735885	220
2686157	Larix kaempferi (Lamb.) Carrière	Plantae	Pinopsida	1	0	3	3	1	0	3	3	1	0	3	3	1.0390667416074535	194
3133938	Coreopsis lanceolata L.	Plantae	Magnoliopsida	1	0	3	3	1	0	1	3	1	0	1	3	1.2676003272284218	220
2926992	Salvia hispanica L.	Plantae	Magnoliopsida	1	0	3	1	1	0	3	3	3	0	3	3	1.015322577164797	220
2494303	Serinus canaria (Linnaeus, 1758)	Animalia	Aves	1	0	3	1	1	0	3	3	1	0	3	3	1.0123602593998355	212
4286975	Cyprinus carpio Linnaeus, 1758	Animalia		1	0	3	1	1	0	3	1	3	0	3	1	0.9259956691938885	
3171952	Verbascum speciosum Schrad.	Plantae	Magnoliopsida	1	0	3	1	1	0	3	1	1	2	3	3	0.88268494736369	220
3922888	Anemone sylvestris L.	Plantae	Magnoliopsida	1	0	3	1	1	0	3	1	1	0	3	1	0.7933206274787559	220
5415012	Linaria purpurea (L.) Mill.	Plantae	Magnoliopsida	1	0	3	0	1	0	3	0	1	0	3	0	0.8763577072909878	220
3886505	Phlomis russeliana (Sims) Lag. ex Benth.	Plantae	Magnoliopsida	1	0	3	0	1	0	3	0	1	0	3	0	0.8073935575176723	220
3133950	Coreopsis tinctoria Nutt.	Plantae	Magnoliopsida	1	0	3	0	1	0	3	0	1	0	3	0	0.6671141750255664	220
7226776	Setaria verticillata var. verticillata	Plantae	Liliopsida	1	0	1	2	1	0	1	2	1	0	1	2	0.9300512720212483	196
2889934	Tropaeolum majus L.	Plantae	Magnoliopsida	1	0	1	2	1	0	1	2	1	0	1	2		220
2739071	Trachycarpus fortunei (Hook.) H.Wendl.	Plantae	Liliopsida	1	0	1	1	2	0	1	1	3	0	1	3	0.9853838542093466	196
3083680	Atriplex micrantha Ledeb.	Plantae	Magnoliopsida	1	0	1	1	1	0	1	1	1	0	2	1	0.7448303013230743	220
2890035	Geranium ×oxonianum P.F.Yeo	Plantae	Magnoliopsida	1	0	1	1	1	0	1	1	1	0	1	3	0.9865885446378854	220
8193111	Melilotus officinalis (L.) Lam.	Plantae	Magnoliopsida	1	0	1	1	1	0	1	1	1	0	1	1	0.980347569702102	220
5587240	Silene vulgaris subsp. vulgaris	Plantae	Magnoliopsida	1	0	1	1	1	0	1	1	1	0	1	1	0.9653648464967708	220
7068379	Vicia sativa subsp. sativa	Plantae	Magnoliopsida	1	0	1	1	1	0	1	1	1	0	1	1	0.9090243815572389	220
2705144	Panicum dichotomiflorum Michx.	Plantae	Liliopsida	1	0	1	1	1	0	1	1	1	0	1	1	0.8856864672992126	196
4553469	Leiobunum Koch, 1839	Animalia	Arachnida	1	0	1	1	1	0	1	1	1	0	1	1	0.8227353126464825	367
9326020	Gallus gallus (Linnaeus, 1758)	Animalia	Aves	1	0	1	1	1	0	1	1	1	0	1	1	0.7797129637536115	212
2049661	Adelges abietis (Linnaeus, 1758)	Animalia	Insecta	1	0	1	1	1	0	1	1	1	0	1	1	0.7679389593670162	216
4989904	Harmonia axyridis (Pallas, 1773)	Animalia	Insecta	1	0	1	0	1	0	1	0	3	0	3	0	0.7766889895813311	216
2498387	Aix sponsa (Linnaeus, 1758)	Animalia	Aves	1	0	1	0	1	0	1	0	1	0	3	0	0.7934811508008844	212
9451184	Pavo cristatus Linnaeus, 1758	Animalia	Aves	1	0	1	0	1	0	1	0	1	0	3	0	0.6681802847470838	212
6411098	Lamium galeobdolon subsp. argentatum (Smejkal) J.Duvign.	Plantae	Magnoliopsida	1	0	1	0	1	0	1	0	1	0	1	0	0.8511098664210298	220
3089154	Xanthium strumarium L.	Plantae	Magnoliopsida	1	0	1	0	1	0	1	0	1	0	1	0	0.7716430791168164	220
2974753	Vicia lutea L.	Plantae	Magnoliopsida	1	0	1	0	1	0	1	0	1	0	1	0	0.7452718001583294	220
2703698	Bromus sitchensis Trin.	Plantae	Liliopsida	1	0	1	0	1	0	1	0	1	0	1	0	0.7096856444078147	196
6409536	Ballota nigra subsp. nigra	Plantae	Magnoliopsida	1	0	1	0	1	0	1	0	1	0	1	0	0.5857779548949369	220
9890104	Xeroplexa intersecta (Poiret, 1801)	Animalia	Gastropoda	1	0	1	0	1	0	1	0	1	0	1	0	0.34738419720233493	225
2480372	Elanus caeruleus (Desfontaines, 1789)	Animalia	Aves	1	0	1	0	1	0	0	0	2	0	0	0	0.25307083781612194	212
4038485	Reynoutria ×bohemica Chrtek & Chrtková	Plantae	Magnoliopsida	1	0	0	1	1	0	0	1	1	0	0	0	0.7102248094533651	220
3112364	Cynara cardunculus L.	Plantae	Magnoliopsida	1	0	0	0	2	0	0	0	2	0	0	0	0.6694270145305025	220
7738766	Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch.	Plantae	Liliopsida	1	0	0	0	1	0	0	0	2	0	0	0	0.6921411958837146	196
3756650	Chenopodium ×reynieri Ludw. & Aellen	Plantae	Magnoliopsida	1	0	0	0	1	0	0	0	1	0	0	0	0.6990456966044328	220
7127810	Cyclamen hederifolium Aiton	Plantae	Magnoliopsida	1	0	0	0	1	0	0	0	1	0	0	0	0.6894561889304397	220
2706026	Miscanthus sinensis Andersson	Plantae	Liliopsida	1	0	0	0	1	0	0	0	1	0	0	0	0.6727757559795084	196
7989836	Symphytum caucasicum M.Bieb.	Plantae	Magnoliopsida	1	0	0	0	1	0	0	0	1	0	0	0	0.5114718690844455	220
5373160	Malcolmia flexuosa (Sm.) Sm.	Plantae	Magnoliopsida	1	0	0	0	1	0	0	0	1	0	0	0	0.34307741017643745	220
5369784	Geum macrophyllum Willd.	Plantae	Magnoliopsida	0	3	3	3	2	3	3	3	2	3	3	3	1.2256888668629746	220
2020686	Stephanitis takeyai Drake & Maa, 1955	Animalia	Insecta	0	3	3	3	0	3	3	3	0	3	3	3	1.1792208690638275	216
5391480	Calendula officinalis L.	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.248883451490202	220
3148340	Inula helenium L.	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.1785268521764856	220
2891707	Oxalis debilis Kunth	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.1260682180809451	220
3797084	Alkekengi officinarum Moench	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.0781710907301087	220
5347846	Lathyrus oleraceus Lam.	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.0686396614291018	220
2988354	Physocarpus opulifolius (L.) Maxim.	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.0623692784307919	220
3085438	Cerastium tomentosum L.	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.0615192132481446	220
7627205	Glebionis coronaria (L.) Tzvelev	Plantae	Magnoliopsida	0	3	1	3	0	3	1	3	0	3	1	3	1.0335574667842262	220
3026294	Cotoneaster bullatus Bois ex Bilm. & Bois	Plantae	Magnoliopsida	0	3	0	3	0	3	1	3	0	3	1	3	1.1158284545233486	220
5341442	Thymus vulgaris L.	Plantae	Magnoliopsida	0	3	0	3	0	3	0	3	0	3	0	3	1.0964515711178913	220
10095118	Microcarbo pygmaeus (Pallas, 1773)	Animalia	Aves	0	3	0	3	0	3	0	3	0	3	0	3	1.0843595953994296	212
7313595	Asarum europaeum L.	Plantae	Magnoliopsida	0	3	0	3	0	3	0	3	0	3	0	3	1.0432175684296623	220
3042845	Brassica oleracea L.	Plantae	Magnoliopsida	0	3	0	3	0	3	0	3	0	3	0	3	1.0300865807756143	220
2498015	Tadorna ferruginea (Pallas, 1764)	Animalia	Aves	0	3	0	1	0	3	1	1	1	3	1	1	0.9287235109778913	212
2986045	Philadelphus coronarius L.	Plantae	Magnoliopsida	0	3	0	1	0	3	0	1	0	1	0	1	0.7772621554674118	220
2157245	Steatoda grossa (C.L.Koch, 1838)	Animalia	Arachnida	0	3	0	0	0	3	0	0	0	3	0	0	0.7889916308547047	367
5341203	Pulmonaria saccharata Mill.	Plantae	Magnoliopsida	0	2	1	3	0	2	1	3	0	3	0	3	1.054451782297348	220
3034681	Myrrhis odorata (L.) Scop.	Plantae	Magnoliopsida	0	2	1	3	0	2	1	3	0	2	1	3	1.0557085195324831	220
2889229	Persicaria orientalis (L.) Spach	Plantae	Magnoliopsida	0	2	1	1	0	2	1	1	0	2	1	1	0.943529258479412	220
5401760	Ageratum houstonianum Mill.	Plantae	Magnoliopsida	0	2	1	1	0	2	1	1	0	2	0	1	0.9815497553247376	220
4565134	Cernuella aginnica (Locard, 1882)	Animalia	Gastropoda	0	2	1	1	0	2	1	1	0	1	1	1	0.293473758442305	225
5372392	Vitis vinifera L.	Plantae	Magnoliopsida	0	2	0	1	0	2	0	1	0	2	0	3	0.999306577148685	220
3026074	Cotoneaster salicifolius Franch.	Plantae	Magnoliopsida	0	2	0	1	0	2	0	1	0	2	0	1	0.9096851153902283	220
5371699	Hepatica nobilis Schreb.	Plantae	Magnoliopsida	0	2	0	1	0	1	0	1	0	2	0	1	0.9158453998010129	220
5229055	Psittacula eupatria (Linnaeus, 1766)	Animalia	Aves	0	1	3	3	0	1	3	3	0	1	3	3	1.1444958167997084	212
3128225	Centaurea nigra L.	Plantae	Magnoliopsida	0	1	2	2	0	1	2	2	0	1	2	2	0.9221409396699138	220
7224427	Trifolium hybridum subsp. hybridum	Plantae	Magnoliopsida	0	1	2	2	0	1	2	2	0	1	2	2	0.907265722879179	220
3083761	Atriplex hortensis L.	Plantae	Magnoliopsida	0	1	1	3	0	1	1	3	0	1	1	3	1.26382598324474	220
5358266	Ornithopus sativus Brot.	Plantae	Magnoliopsida	0	1	1	3	0	1	1	3	0	1	1	3	1.25870230010179	220
2995149	Rubus phoenicolasius Maxim.	Plantae	Magnoliopsida	0	1	1	3	0	1	1	3	0	1	1	3	1.0833317638364137	220
3686235	Staphylea pinnata L.	Plantae	Magnoliopsida	0	1	1	3	0	1	1	3	0	1	1	3	1.0775157364623829	220
2927230	Stachys byzantina K.Koch	Plantae	Magnoliopsida	0	1	1	3	0	1	1	3	0	1	1	3	1.0649150553647748	220
3085357	Saponaria ocymoides L.	Plantae	Magnoliopsida	0	1	1	2	0	1	1	2	0	1	1	3		220
3169340	Lysimachia punctata L.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	3	0	3	1	3	1.0164219180027259	220
7403263	Lactuca sativa L.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	3	0	1	1	3	1.0154075406390608	220
2985949	Sempervivum tectorum L.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.9830185742622022	220
3026162	Cotoneaster franchetii Boiss.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.9635902746730765	220
5374614	Barbarea stricta Andrz. ex Besser	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.9259360226339036	220
2930805	Solanum sarrachoides Sendtn.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.9180892284085458	220
5356514	Lathyrus odoratus L.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.8970315433334036	220
5384361	Amaranthus bouchonii Thell.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.8918110205638846	220
7978544	Hydrocotyle ranunculoides L.fil.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.8868190929057912	220
3046929	Sisymbrium chrysanthum Jord.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.8664106716143812	220
7315286	Fumaria muralis Koch	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.8449858519426934	220
2480773	Plegadis falcinellus (Linnaeus, 1766)	Animalia	Aves	0	1	1	1	0	1	1	1	0	1	1	1	0.8303445013213592	212
2480764	Threskiornis aethiopicus (Latham, 1790)	Animalia	Aves	0	1	1	1	0	1	1	1	0	1	1	1	0.8214804581011296	212
5341387	Hyssopus officinalis L.	Plantae	Magnoliopsida	0	1	1	1	0	1	1	1	0	1	1	1	0.7874108515780117	220
3039209	Parthenocissus tricuspidata (Siebold & Zucc.) Planch.	Plantae	Magnoliopsida	0	1	0	3	0	1	0	3	0	1	0	3	1.1045553001844652	220
5377303	Iberis umbellata L.	Plantae	Magnoliopsida	0	1	0	3	0	1	0	3	0	1	0	3	1.0915063628241393	220
5370380	Dasiphora fruticosa (L.) Rydb.	Plantae	Magnoliopsida	0	1	0	3	0	1	0	3	0	1	0	3	1.0759762274023281	220
3190522	Cotinus coggygria Scop.	Plantae	Magnoliopsida	0	1	0	2	0	1	0	2	0	1	0	3		220
3663237	Cornus sanguinea subsp. australis (C.A.Mey.) Jáv.	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	3	0	2		220
2932872	Solanum decipiens Opiz	Plantae	Magnoliopsida	0	1	0	1	0	1	0	1	0	1	1	1	0.9952240207242585	220
